NCBI Gene ID	Ensembl gene ID
106633810	
106633816	
100124533	
106633801	
619207	ENSG00000214279
	
101928710	ENSG00000267123
	ENSG00000257596
	ENSG00000236345
	
	
	
	
	
	
	
	
51097	ENSG00000143653
6319	ENSG00000099194
79966	ENSG00000145284
	
645313	ENSG00000226549
8796	ENSG00000136155
	ENSG00000224347
23256	ENSG00000092108
152579	ENSG00000184178
	
7857	ENSG00000171951
29106	ENSG00000104112
6447	ENSG00000166922
105370757	ENSG00000241818
7356	ENSG00000149021
	
643719	ENSG00000268751
	
147199	ENSG00000188076
653486	ENSG00000268320
10648	ENSG00000168515
10647	ENSG00000124935
404552	ENSG00000197745
100874258	ENSG00000248287
4246	ENSG00000124939
4250	ENSG00000110484
	
284402	ENSG00000205209
100130342	ENSG00000269811
92304	ENSG00000161055
117156	ENSG00000164265
10590	ENSG00000079689
29970	ENSG00000151967
101669767	ENSG00000281131
	
	
388325	ENSG00000161929
85477	ENSG00000006747
101929705	ENSG00000237686
	
	
132320	ENSG00000151466
51540	ENSG00000132330
22955	ENSG00000010803
102723924	ENSG00000235358
6322	ENSG00000047634
10389	ENSG00000102098
100421167	ENSG00000264127
100421172	ENSG00000271105
256380	ENSG00000146285
6323	ENSG00000144285
101929680	ENSG00000236107
6324	ENSG00000105711
6326	ENSG00000136531
	
6327	ENSG00000149575
6328	ENSG00000153253
55800	ENSG00000166257
6329	ENSG00000007314
6330	ENSG00000177098
6331	ENSG00000183873
	
6332	ENSG00000136546
6334	ENSG00000196876
6335	ENSG00000169432
6336	ENSG00000185313
11280	ENSG00000168356
	
79005	ENSG00000163156
	
6337	ENSG00000111319
6338	ENSG00000168447
6339	ENSG00000162572
6340	ENSG00000166828
6341	ENSG00000133028
9997	ENSG00000284194
60592	ENSG00000153130
100129858	ENSG00000196951
317767	ENSG00000258896
	
6342	ENSG00000116171
140856	ENSG00000132631
100128496	ENSG00000149443
59342	ENSG00000121064
105377321	
105372654	ENSG00000293596
11341	ENSG00000164106
23513	ENSG00000180900
9805	ENSG00000136193
90507	ENSG00000141295
79634	ENSG00000144306
83482	ENSG00000261678
85508	ENSG00000215397
6343	ENSG00000070031
6344	ENSG00000080293
107105282	ENSG00000231013
80274	ENSG00000159307
101927447	ENSG00000203527
105373051	ENSG00000236272
57758	ENSG00000175356
222663	ENSG00000146197
101929285	ENSG00000272374
642658	ENSG00000260428
	
	
	
112441428	ENSG00000284629
112441435	ENSG00000284643
112441429	ENSG00000284704
112441430	ENSG00000284631
112441437	ENSG00000284667
112441431	ENSG00000284725
112441438	ENSG00000284718
112441432	ENSG00000284635
117134595	ENSG00000285843
112441436	ENSG00000284622
57410	ENSG00000142186
55681	ENSG00000136021
100420110	ENSG00000213090
57147	ENSG00000000457
	
	
	
	
	
	
	
	
	
	
	
55153	ENSG00000198301
101928809	ENSG00000245928
157489	ENSG00000228451
400836	ENSG00000230750
	ENSG00000227707
100419955	ENSG00000236803
6382	ENSG00000115884
6383	ENSG00000169439
9672	ENSG00000162512
6385	ENSG00000124145
376844	ENSG00000214161
6386	ENSG00000137575
27111	ENSG00000125775
100507495	ENSG00000234684
106480801	ENSG00000223389
100128930	ENSG00000226705
100129960	ENSG00000247570
100131656	ENSG00000232801
10806	ENSG00000054282
	
163859	ENSG00000143751
	
	
6388	ENSG00000132581
23753	ENSG00000128228
51150	ENSG00000078808
	
	
	
6389	ENSG00000073578
644096	ENSG00000205138
54949	ENSG00000167985
57001	ENSG00000196636
135154	ENSG00000154079
255812	ENSG00000185485
727956	ENSG00000215837
728609	ENSG00000185986
220729	ENSG00000214135
6390	ENSG00000117118
	ENSG00000242222
6391	ENSG00000143252
100422600	ENSG00000264444
100128302	ENSG00000214549
100422591	ENSG00000234946
100422598	ENSG00000255035
6392	ENSG00000204370
100289186	ENSG00000267162
647081	ENSG00000227073
29771	ENSG00000244381
29770	ENSG00000236930
29769	ENSG00000229744
29768	ENSG00000224183
388606	
100505705	
221935	ENSG00000146555
105375132	ENSG00000236708
54549	ENSG00000069188
121214	ENSG00000170426
195814	ENSG00000170786
442388	ENSG00000253542
56948	ENSG00000100445
93517	ENSG00000184860
100422340	ENSG00000273994
100422346	ENSG00000277213
100422347	ENSG00000234276
100422348	ENSG00000273849
100422339	ENSG00000236785
100288072	ENSG00000183921
10993	ENSG00000135094
113675	ENSG00000139410
	
	
	
	
645832	ENSG00000274529
653677	ENSG00000232871
23478	ENSG00000140612
157708	ENSG00000226098
90701	ENSG00000166562
6396	ENSG00000157020
100131671	ENSG00000223899
6397	ENSG00000129657
729799	ENSG00000213693
23541	ENSG00000100003
266629	ENSG00000100012
284904	ENSG00000133488
9717	ENSG00000103184
730005	ENSG00000214491
9919	ENSG00000148396
89866	ENSG00000120341
26984	ENSG00000121542
9554	ENSG00000265808
100996716	ENSG00000274423
100996517	ENSG00000275140
102724364	ENSG00000277406
9117	ENSG00000093183
10484	ENSG00000100934
105370458	ENSG00000258651
10483	ENSG00000101310
11196	ENSG00000107651
10802	ENSG00000113615
100421166	ENSG00000267361
10427	ENSG00000138802
100533182	ENSG00000247950
9632	ENSG00000176986
9871	ENSG00000150961
22872	ENSG00000138674
25956	ENSG00000075826
29927	ENSG00000058262
55176	ENSG00000065665
10952	ENSG00000106803
23480	ENSG00000132432
100996654	ENSG00000234707
107985834	ENSG00000224219
7095	ENSG00000008952
	ENSG00000240373
11231	ENSG00000025796
	
100420341	ENSG00000228057
100420287	ENSG00000250416
79048	ENSG00000187742
9728	ENSG00000138593
6398	ENSG00000141574
	
	
81929	ENSG00000085415
6400	ENSG00000071537
80343	ENSG00000101251
23231	ENSG00000091490
6401	ENSG00000007908
8991	ENSG00000143416
9403	ENSG00000183291
280636	ENSG00000211450
85465	ENSG00000138018
58515	ENSG00000113811
100129085	ENSG00000267319
100127908	ENSG00000219532
100287632	ENSG00000225549
140606	ENSG00000198832
57190	ENSG00000162430
83642	ENSG00000073169
105373095	ENSG00000273137
105376462	ENSG00000227932
6414	ENSG00000250722
55829	ENSG00000131871
51714	ENSG00000198843
645969	ENSG00000233846
	ENSG00000271585
348303	ENSG00000186838
6415	ENSG00000178980
23679	ENSG00000215900
6402	ENSG00000188404
6403	ENSG00000174175
6404	ENSG00000110876
7979	ENSG00000127922
153842	ENSG00000214857
10371	ENSG00000075213
7869	ENSG00000012171
101928931	ENSG00000232352
10512	ENSG00000075223
223117	ENSG00000153993
9723	ENSG00000170381
6405	ENSG00000001617
100129060	ENSG00000235016
56920	ENSG00000010319
64218	ENSG00000196189
10509	ENSG00000185033
54910	ENSG00000168758
10507	ENSG00000187764
10505	ENSG00000135622
57715	ENSG00000095539
9037	ENSG00000112902
101929338	ENSG00000251370
54437	ENSG00000082684
57556	ENSG00000092421
101927233	ENSG00000248445
105379132	ENSG00000249167
10501	ENSG00000167680
10500	ENSG00000143434
80031	ENSG00000137872
8482	ENSG00000138623
6406	ENSG00000124233
6407	ENSG00000124157
	
	
	
	
	
	
100507392	ENSG00000254703
29843	ENSG00000079387
59343	ENSG00000163904
26168	ENSG00000161956
100533955	ENSG00000277957
205564	ENSG00000119231
26054	ENSG00000112701
57337	ENSG00000138468
123228	ENSG00000166192
22929	ENSG00000086475
	ENSG00000182722
100420292	ENSG00000258787
100420189	
389873	ENSG00000230146
729399	ENSG00000213938
391428	ENSG00000231926
22928	ENSG00000179918
100420190	ENSG00000250247
51091	ENSG00000109618
285540	ENSG00000281501
1731	ENSG00000180096
4735	ENSG00000168385
	ENSG00000227850
55964	ENSG00000100167
5414	ENSG00000108387
101927688	ENSG00000264672
5413	ENSG00000184702
23157	ENSG00000125354
989	ENSG00000122545
101928545	ENSG00000228878
317774	ENSG00000259090
641977	ENSG00000214765
646913	ENSG00000226102
100418715	ENSG00000240651
100418718	ENSG00000164740
100418720	ENSG00000241007
100130564	ENSG00000229897
100418735	ENSG00000229000
285961	ENSG00000120555
100418707	ENSG00000248885
441601	ENSG00000255042
100418753	ENSG00000275562
100287497	ENSG00000185495
645513	ENSG00000245958
100418714	ENSG00000275061
23176	ENSG00000164402
10801	ENSG00000184640
105371907	ENSG00000263718
151011	ENSG00000186522
389662	ENSG00000253541
55752	ENSG00000138758
124404	ENSG00000140623
346288	ENSG00000154997
	ENSG00000231523
	ENSG00000244528
	ENSG00000226008
	ENSG00000251155
107105276	ENSG00000250765
107105278	ENSG00000217929
107105280	
	ENSG00000255464
	
	
	ENSG00000235748
	ENSG00000224813
	
	
	
	ENSG00000274886
	
107105271	ENSG00000281379
107126285	
107075107	ENSG00000231512
107126286	ENSG00000248792
	ENSG00000228786
	ENSG00000231299
84947	ENSG00000122335
26135	ENSG00000142864
389866	ENSG00000213740
359996	ENSG00000225878
553148	ENSG00000242142
100132591	ENSG00000230275
442112	ENSG00000249565
100420450	ENSG00000248873
	
8293	ENSG00000172058
100131921	ENSG00000250813
728492	ENSG00000205572
10169	ENSG00000140264
26297	ENSG00000129158
94009	ENSG00000172250
253190	ENSG00000183569
57515	ENSG00000111897
347735	ENSG00000168528
10955	ENSG00000132824
619189	ENSG00000184716
256987	ENSG00000164300
	
27230	ENSG00000120742
387923	ENSG00000151778
5265	ENSG00000197249
390502	ENSG00000258597
12	ENSG00000196136
5267	ENSG00000100665
5104	ENSG00000188488
866	ENSG00000170099
6906	ENSG00000123561
100422644	ENSG00000227657
	
327657	ENSG00000170054
51156	ENSG00000140093
256394	ENSG00000186910
145264	ENSG00000165953
388007	ENSG00000187483
101930744	ENSG00000255033
1992	ENSG00000021355
5055	ENSG00000197632
	
	
6317	ENSG00000057149
6318	ENSG00000206073
5268	ENSG00000206075
5269	ENSG00000124570
8710	ENSG00000166396
5271	ENSG00000166401
11029	ENSG00000217707
5272	ENSG00000170542
101927730	
221756	ENSG00000230438
5273	ENSG00000242550
89778	ENSG00000206072
89777	ENSG00000166634
5275	ENSG00000197641
462	ENSG00000117601
3053	ENSG00000099937
5054	ENSG00000106366
5270	ENSG00000135919
647174	ENSG00000253309
101930745	ENSG00000258624
5176	ENSG00000132386
5345	ENSG00000167711
710	ENSG00000149131
871	ENSG00000149257
158172	ENSG00000229207
	
5274	ENSG00000163536
5276	ENSG00000114204
29950	ENSG00000197019
9792	ENSG00000179833
29946	ENSG00000167565
105372489	ENSG00000268366
56256	ENSG00000082497
574036	ENSG00000203706
646113	ENSG00000186369
400120	ENSG00000180440
401613	ENSG00000260802
27244	ENSG00000080546
83667	ENSG00000130766
143686	ENSG00000149212
91404	ENSG00000187231
6418	ENSG00000119335
26040	ENSG00000152217
101927943	ENSG00000267414
9739	ENSG00000099381
23067	ENSG00000139718
29072	ENSG00000181555
84193	ENSG00000183576
54093	ENSG00000185917
105369295	ENSG00000236677
55209	ENSG00000168137
79918	ENSG00000103037
106481727	ENSG00000236877
80854	ENSG00000145391
133383	ENSG00000155542
9869	ENSG00000143379
83852	ENSG00000136169
6419	ENSG00000170364
100133314	ENSG00000258863
326277	ENSG00000258893
619349	ENSG00000266648
642869	ENSG00000237211
100130014	ENSG00000233998
100419178	ENSG00000241319
	ENSG00000257444
100128536	ENSG00000213526
100129738	ENSG00000235101
100287822	ENSG00000231905
100419187	ENSG00000239570
100419158	ENSG00000251609
	
389168	ENSG00000240489
	ENSG00000226536
649925	ENSG00000254621
100130043	ENSG00000255222
	
389217	ENSG00000225094
100856878	ENSG00000214244
642737	ENSG00000213701
646817	ENSG00000230667
23064	ENSG00000107290
124925	ENSG00000063015
23544	ENSG00000100095
105372974	ENSG00000224192
26470	ENSG00000174938
	
7536	ENSG00000168066
	ENSG00000269038
10291	ENSG00000099995
8175	ENSG00000104897
645852	ENSG00000248850
10946	ENSG00000183431
170548	ENSG00000230568
449645	ENSG00000254449
23451	ENSG00000115524
10992	ENSG00000087365
23450	ENSG00000189091
10262	ENSG00000143368
326276	ENSG00000258988
83443	ENSG00000169976
51639	ENSG00000115128
	
9814	ENSG00000198089
51460	ENSG00000163935
57713	ENSG00000198879
2810	ENSG00000175793
6421	ENSG00000116560
23758	ENSG00000224035
119392	ENSG00000156384
100130090	ENSG00000227541
730792	ENSG00000223707
6422	ENSG00000104332
6423	ENSG00000145423
6424	ENSG00000106483
6425	ENSG00000120057
6433	ENSG00000061936
	
113402	ENSG00000198818
375035	ENSG00000213064
84826	ENSG00000173349
207107	ENSG00000225383
389376	ENSG00000196260
253970	ENSG00000229415
	
	
	
	
653509	ENSG00000122852
729238	ENSG00000185303
100288405	ENSG00000225827
6439	ENSG00000168878
6440	ENSG00000168484
6441	ENSG00000133661
	ENSG00000273372
	
	
	
94081	ENSG00000164466
118980	ENSG00000156398
81855	ENSG00000107819
119559	ENSG00000183605
100418906	ENSG00000270390
94097	ENSG00000144040
6442	ENSG00000108823
6443	ENSG00000163069
6444	ENSG00000170624
8910	ENSG00000127990
474174	ENSG00000235352
6445	ENSG00000102683
137868	ENSG00000185053
112869	ENSG00000176476
84251	ENSG00000118473
6446	ENSG00000118515
10110	ENSG00000101049
	
23678	ENSG00000104205
	
	
	
259230	ENSG00000198964
104355295	ENSG00000226200
166929	ENSG00000164023
151648	ENSG00000129810
	ENSG00000231304
100533666	ENSG00000270615
100533661	ENSG00000234304
151246	ENSG00000163535
8879	ENSG00000166224
81537	ENSG00000126821
130367	ENSG00000163082
6448	ENSG00000181523
129049	ENSG00000167037
9905	ENSG00000141258
	ENSG00000263345
27352	ENSG00000100359
107985538	ENSG00000229999
6449	ENSG00000104969
54557	ENSG00000197860
25970	ENSG00000178188
10603	ENSG00000160999
10019	ENSG00000111252
4068	ENSG00000183918
117157	ENSG00000198574
9047	ENSG00000027869
10045	ENSG00000125731
10044	ENSG00000095370
63898	ENSG00000104611
387694	ENSG00000178217
400745	ENSG00000189410
284948	ENSG00000152292
646892	ENSG00000183476
6450	ENSG00000185437
6451	ENSG00000131171
83699	ENSG00000198478
83442	ENSG00000142669
23616	ENSG00000100092
6452	ENSG00000087266
23677	ENSG00000130147
9467	ENSG00000131370
100505696	ENSG00000224660
80851	ENSG00000175137
	
	
	
152503	ENSG00000109686
	
79729	ENSG00000214193
6455	ENSG00000141985
6458	ENSG00000266777
6459	ENSG00000264943
727736	ENSG00000267352
6456	ENSG00000107295
6457	ENSG00000140600
51100	ENSG00000097033
56904	ENSG00000148341
30011	ENSG00000147010
9644	ENSG00000107957
100505839	ENSG00000280693
285590	ENSG00000174705
57630	ENSG00000154447
153769	ENSG00000156463
344558	ENSG00000172985
100287216	ENSG00000259863
54436	ENSG00000125089
79628	ENSG00000169247
255187	ENSG00000250072
26751	ENSG00000035115
50944	ENSG00000161681
22941	ENSG00000162105
	ENSG00000226627
	ENSG00000236262
220070	ENSG00000171671
85358	ENSG00000251322
81858	ENSG00000179526
6461	ENSG00000107338
6462	ENSG00000129214
6464	ENSG00000160691
6465	ENSG00000230889
6466	ENSG00000267691
25759	ENSG00000129946
53358	ENSG00000148082
399694	ENSG00000185634
79801	ENSG00000171241
81626	ENSG00000157060
56961	ENSG00000105251
126669	ENSG00000169291
90525	ENSG00000138606
	
	
55337	ENSG00000130813
	
	
6469	ENSG00000164690
387914	ENSG00000180730
152573	ENSG00000178343
149345	ENSG00000198892
51246	ENSG00000164054
643043	ENSG00000226641
101928425	ENSG00000203397
388336	ENSG00000188803
729956	ENSG00000187902
440829	ENSG00000234965
729993	ENSG00000237515
85352	ENSG00000138944
348378	ENSG00000182183
100132916	ENSG00000145642
92799	ENSG00000160410
149840	ENSG00000171984
54537	ENSG00000122376
414241	ENSG00000165874
100128781	ENSG00000259096
439965	ENSG00000189014
112441434	ENSG00000253251
	
6470	ENSG00000176974
6471	ENSG00000224751
6472	ENSG00000182199
158401	ENSG00000165181
8036	ENSG00000108061
6473	ENSG00000185960
6474	ENSG00000168779
23729	ENSG00000197417
257218	ENSG00000146414
55164	ENSG00000144736
644451	ENSG00000231588
134549	ENSG00000164403
357	ENSG00000146950
10031	ENSG00000226863
57619	ENSG00000138771
105377289	ENSG00000233860
57477	ENSG00000158352
	
57698	ENSG00000187164
6476	ENSG00000090402
54414	ENSG00000110013
6477	ENSG00000196470
340571	ENSG00000230227
6478	ENSG00000181788
	ENSG00000244265
283514	ENSG00000215475
	
	
	
	
	
54847	ENSG00000072858
	ENSG00000239453
51092	ENSG00000149577
59307	ENSG00000185187
6614	ENSG00000088827
8778	ENSG00000105501
946	ENSG00000105492
27036	ENSG00000168995
27181	ENSG00000105366
27180	ENSG00000129450
89790	ENSG00000142512
100129083	ENSG00000255441
	ENSG00000254760
114132	ENSG00000161640
89858	ENSG00000254521
100049587	ENSG00000254415
284266	ENSG00000197046
400709	ENSG00000161643
284367	ENSG00000171101
114184	ENSG00000268581
	
114192	ENSG00000268336
114194	ENSG00000269253
114195	ENSG00000268849
	
114196	ENSG00000269021
114198	
114185	
114186	ENSG00000269580
114187	
114188	ENSG00000268267
114190	ENSG00000224896
114189	ENSG00000268847
284369	ENSG00000179213
10280	ENSG00000147955
150094	ENSG00000142178
	
23235	ENSG00000170145
23387	ENSG00000160584
	
80143	ENSG00000052723
64374	ENSG00000120725
150622	ENSG00000232044
	
6492	ENSG00000112246
102724406	ENSG00000228082
6493	ENSG00000159263
105378020	ENSG00000226004
375484	ENSG00000170085
202181	ENSG00000246596
25942	ENSG00000169375
23309	ENSG00000127511
58516	ENSG00000139146
100421588	ENSG00000263829
728115	ENSG00000267742
646721	ENSG00000253488
6494	ENSG00000213445
26037	ENSG00000197555
102724015	ENSG00000259146
57568	ENSG00000116991
23094	ENSG00000105738
	ENSG00000253802
140885	ENSG00000198053
23755	ENSG00000225774
10326	ENSG00000101307
284759	ENSG00000196209
105369219	ENSG00000223750
128646	ENSG00000125900
55423	ENSG00000089012
101929010	ENSG00000237914
23411	ENSG00000096717
106633813	
22933	ENSG00000068903
23410	ENSG00000142082
23409	ENSG00000089163
23408	ENSG00000124523
51548	ENSG00000077463
51547	ENSG00000187531
27240	ENSG00000137078
10572	ENSG00000184990
6495	ENSG00000126778
10736	ENSG00000170577
6496	ENSG00000138083
100506108	ENSG00000236502
51804	ENSG00000100625
147912	ENSG00000177045
4990	ENSG00000184302
	
220134	ENSG00000154839
348235	ENSG00000182628
729012	ENSG00000232387
221150	ENSG00000165480
8631	ENSG00000141293
	ENSG00000263787
105371807	ENSG00000235300
8935	ENSG00000005020
6497	ENSG00000157933
6499	ENSG00000204351
9652	ENSG00000198677
80349	ENSG00000140395
387640	ENSG00000180592
6498	ENSG00000136603
391037	ENSG00000242267
390598	ENSG00000188779
101929076	ENSG00000245719
652991	ENSG00000215474
6500	ENSG00000113558
6922	ENSG00000231234
728622	ENSG00000256211
100101119	ENSG00000229707
	ENSG00000236079
6502	ENSG00000145604
100130500	ENSG00000229693
6503	ENSG00000155926
84174	ENSG00000101082
122060	ENSG00000139737
57606	ENSG00000109171
6504	ENSG00000117090
114836	ENSG00000162739
	ENSG00000227243
57823	ENSG00000026751
56833	ENSG00000158714
89886	ENSG00000162723
7884	ENSG00000163950
	
6505	ENSG00000106688
6506	ENSG00000110436
107984324	ENSG00000255004
	ENSG00000255542
6507	ENSG00000079215
107986412	ENSG00000250155
6509	ENSG00000115902
6510	ENSG00000105281
6511	ENSG00000105143
6512	ENSG00000162383
6513	ENSG00000117394
440584	ENSG00000227533
6514	ENSG00000163581
6515	ENSG00000059804
100128062	ENSG00000253861
391045	ENSG00000185031
	
399495	ENSG00000254088
6517	ENSG00000181856
56731	ENSG00000125520
6518	ENSG00000142583
11182	ENSG00000160326
155184	ENSG00000197241
29988	ENSG00000136856
56606	ENSG00000109667
105374476	ENSG00000250413
81031	ENSG00000197496
66035	ENSG00000133460
154091	ENSG00000146411
114134	ENSG00000151229
	ENSG00000254954
144195	ENSG00000173262
399496	ENSG00000275768
6519	ENSG00000138079
6520	ENSG00000168003
6521	ENSG00000004939
22950	ENSG00000163798
100288436	ENSG00000232060
100422527	ENSG00000236401
6522	ENSG00000164889
6508	ENSG00000114923
8671	ENSG00000080493
57835	ENSG00000188687
	
	
9497	ENSG00000033867
	
9498	ENSG00000050438
107984508	ENSG00000271065
83697	ENSG00000113073
57282	ENSG00000144290
83959	ENSG00000088836
6523	ENSG00000100170
6524	ENSG00000140675
6526	ENSG00000198743
6527	ENSG00000100191
110806273	ENSG00000242082
100422550	ENSG00000255116
6528	ENSG00000105641
8884	ENSG00000138074
60482	ENSG00000115665
160728	ENSG00000256870
200010	ENSG00000117834
125206	ENSG00000154025
115584	ENSG00000158865
159963	ENSG00000148942
6529	ENSG00000157103
	ENSG00000232287
6530	ENSG00000103546
6531	ENSG00000142319
6532	ENSG00000108576
9152	ENSG00000165970
6533	ENSG00000131389
54019	ENSG00000226818
6534	ENSG00000011083
6535	ENSG00000130821
6536	ENSG00000196517
386757	ENSG00000214617
6538	ENSG00000132164
6539	ENSG00000111181
101929384	ENSG00000256577
6540	ENSG00000010379
11254	ENSG00000268104
100422432	ENSG00000236077
100462652	ENSG00000237860
100422417	ENSG00000236655
55117	ENSG00000072041
28968	ENSG00000063127
388662	ENSG00000197106
105378897	ENSG00000227091
348932	ENSG00000164363
340024	ENSG00000174358
54716	ENSG00000163817
652969	ENSG00000269009
6541	ENSG00000139514
6542	ENSG00000003989
	ENSG00000279903
84889	ENSG00000165349
6545	ENSG00000099960
8140	ENSG00000103257
81893	ENSG00000260727
387254	ENSG00000258186
9057	ENSG00000103064
84138	ENSG00000103061
9056	ENSG00000155465
23428	ENSG00000092068
11136	ENSG00000021488
56301	ENSG00000130876
23657	ENSG00000151012
641364	ENSG00000250033
157724	ENSG00000164893
57709	ENSG00000013293
101928583	ENSG00000285051
100289450	ENSG00000232800
6546	ENSG00000183023
100128590	ENSG00000227028
6543	ENSG00000118160
6547	ENSG00000100678
80024	ENSG00000089060
6548	ENSG00000090020
6549	ENSG00000115616
6550	ENSG00000066230
100288152	ENSG00000225138
25845	ENSG00000188242
6551	ENSG00000233011
128997	ENSG00000238125
728990	ENSG00000226631
	
105371893	ENSG00000266036
389015	ENSG00000180251
6553	ENSG00000135740
10479	ENSG00000198689
84679	ENSG00000065923
121456	ENSG00000227825
23315	ENSG00000197818
285195	ENSG00000181804
	ENSG00000240012
	ENSG00000244493
150159	ENSG00000164037
100128190	ENSG00000183704
389000	ENSG00000214329
100421008	ENSG00000233867
644768	ENSG00000227367
100533705	
133308	ENSG00000164038
285335	ENSG00000172139
284525	ENSG00000162753
6554	ENSG00000100652
6555	ENSG00000125255
8273	ENSG00000126903
201780	ENSG00000145248
347051	ENSG00000253598
100631269	ENSG00000205184
345274	ENSG00000145283
84068	ENSG00000120519
6556	ENSG00000018280
4891	ENSG00000110911
6557	ENSG00000074803
6558	ENSG00000064651
644873	ENSG00000245937
6559	ENSG00000070915
6560	ENSG00000124067
57468	ENSG00000124140
	ENSG00000204044
9990	ENSG00000140199
10723	ENSG00000113504
84561	ENSG00000221955
56996	ENSG00000146828
105375430	ENSG00000236305
6561	ENSG00000081800
9058	ENSG00000007216
64849	ENSG00000158296
26266	ENSG00000164707
284111	ENSG00000141485
6563	ENSG00000141469
8170	ENSG00000132874
101927980	ENSG00000267097
6564	ENSG00000088386
6565	ENSG00000163406
51296	ENSG00000110446
121260	ENSG00000139370
729025	ENSG00000188991
6566	ENSG00000155380
100506392	ENSG00000226419
100422547	ENSG00000242280
6567	ENSG00000147100
9123	ENSG00000141526
9122	ENSG00000168679
	ENSG00000273373
9121	ENSG00000170190
9120	ENSG00000108932
440459	ENSG00000232457
9194	ENSG00000118596
23539	ENSG00000100156
220963	ENSG00000165449
117247	ENSG00000112394
162515	ENSG00000174326
387700	ENSG00000152779
101926906	ENSG00000234452
201232	ENSG00000174327
151473	ENSG00000163053
100128685	ENSG00000213708
6568	ENSG00000124568
10246	ENSG00000112337
10786	ENSG00000124564
10050	ENSG00000146039
26503	ENSG00000119899
57084	ENSG00000091664
	ENSG00000254768
57030	ENSG00000104888
246213	ENSG00000179520
63910	ENSG00000101194
6570	ENSG00000036565
6571	ENSG00000165646
105378500	ENSG00000225936
6572	ENSG00000187714
116843	ENSG00000146409
6573	ENSG00000173638
10560	ENSG00000117479
80704	ENSG00000135917
56918	ENSG00000042304
6574	ENSG00000144136
400999	ENSG00000237753
192127	ENSG00000223506
192128	ENSG00000273894
646052	ENSG00000258706
6575	ENSG00000168575
	
	
	
	
	
	
	
	
6580	ENSG00000175003
6582	ENSG00000112499
6581	ENSG00000146477
6583	ENSG00000197208
6584	ENSG00000197375
9356	ENSG00000197901
10864	ENSG00000137204
9376	ENSG00000149452
114571	ENSG00000149742
387775	ENSG00000184999
55867	ENSG00000168065
116085	ENSG00000197891
9390	ENSG00000172940
9389	ENSG00000144671
55356	ENSG00000163393
85413	ENSG00000004809
51310	ENSG00000092096
5002	ENSG00000110628
5003	ENSG00000254827
440044	ENSG00000197847
63027	ENSG00000137266
283238	ENSG00000197658
387601	ENSG00000196600
146429	ENSG00000259803
9963	ENSG00000170482
9962	ENSG00000089057
151295	ENSG00000213901
641842	ENSG00000276067
9187	ENSG00000074621
25769	ENSG00000155886
57419	ENSG00000185052
100130264	ENSG00000179447
123041	ENSG00000140090
283652	ENSG00000188467
6576	ENSG00000100075
100131457	ENSG00000254479
100133079	ENSG00000234467
644159	ENSG00000213645
100132355	ENSG00000261608
642290	ENSG00000267323
83884	ENSG00000120329
5250	ENSG00000075415
163742	ENSG00000236253
100128618	ENSG00000258373
100422606	ENSG00000263505
291	ENSG00000151729
292	ENSG00000005022
100303728	ENSG00000224281
266623	ENSG00000215347
344371	ENSG00000235064
222005	ENSG00000213673
100131027	ENSG00000234421
442525	ENSG00000226421
644042	ENSG00000213332
442255	ENSG00000218180
392301	ENSG00000225347
100133074	ENSG00000251078
293	ENSG00000169100
128790	ENSG00000233015
138412	ENSG00000232203
100422686	ENSG00000232846
100422690	ENSG00000266909
100129319	ENSG00000228948
100128312	ENSG00000218870
1468	ENSG00000183048
8402	ENSG00000108528
8604	ENSG00000115840
10165	ENSG00000004864
9016	ENSG00000102078
100288343	ENSG00000213608
10166	ENSG00000102743
100422624	ENSG00000227629
	ENSG00000237164
100422635	ENSG00000251299
100422636	ENSG00000273872
100422642	ENSG00000249288
8034	ENSG00000122912
10478	ENSG00000100372
83733	ENSG00000182902
	ENSG00000234309
60386	ENSG00000125454
788	ENSG00000178537
789	ENSG00000218363
89874	ENSG00000183032
100129794	ENSG00000258708
79751	ENSG00000177542
79085	ENSG00000125648
29957	ENSG00000085491
727941	ENSG00000241361
100422608	ENSG00000238118
114789	ENSG00000148339
100289019	ENSG00000234771
115286	ENSG00000144741
9481	ENSG00000153291
81894	ENSG00000155287
	ENSG00000260475
123096	ENSG00000197119
253512	ENSG00000174032
	ENSG00000251015
83447	ENSG00000151475
81034	ENSG00000164933
84275	ENSG00000171612
284723	ENSG00000162461
	ENSG00000224459
399512	ENSG00000125434
55186	ENSG00000114120
	ENSG00000267781
51312	ENSG00000147454
54977	ENSG00000144659
441915	ENSG00000229785
51629	ENSG00000013306
100420877	ENSG00000226148
	ENSG00000257016
55972	ENSG00000075303
284427	ENSG00000181240
284439	ENSG00000181035
203427	ENSG00000077713
9673	ENSG00000160785
283130	ENSG00000162241
91137	ENSG00000164209
283600	ENSG00000140107
	ENSG00000254799
153328	ENSG00000145832
340074	ENSG00000251045
92014	ENSG00000122696
442229	ENSG00000220483
645423	ENSG00000263716
100128119	ENSG00000254181
494141	ENSG00000189332
147407	ENSG00000141437
401612	ENSG00000269743
644261	ENSG00000230312
10861	ENSG00000145217
1836	ENSG00000155850
1811	ENSG00000091138
5172	ENSG00000091137
286002	ENSG00000233705
375611	ENSG00000170615
101927870	ENSG00000234715
65010	ENSG00000225697
115111	ENSG00000147606
116369	ENSG00000112053
115019	ENSG00000174502
103021296	
65012	ENSG00000135502
284129	ENSG00000181045
376497	ENSG00000130304
